Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Discount_Independence,Satisfaction_Flag,Prev_Norm,Freq_Norm,Spend_Norm,Rating_Norm,Loyalty_A,Loyalty_B,Customer_Value_Score,Value_Tier,Organic_Demand_Score,Loyalty_A_Tier,Loyalty_B_Tier
1276,55,Male,Sweater,Clothing,32,Arkansas,S,Turquoise,Fall,4.5,No,Standard,Yes,Yes,1,PayPal,Monthly,12,0,Satisfied,0.0,0.21568627450980393,0.15000000000000002,0.8,0.08627450980392158,0.24,0.11813725490196081,Low Value,0.07549019607843137,Low Loyalty,Low Loyalty
1277,51,Male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly,52,0,Satisfied,0.7346938775510203,0.9999999999999999,0.6000000000000001,0.9199999999999999,0.8408163265306121,0.6433469387755102,0.7204081632653061,VIP,0.680612244897959,Champion,High Loyalty
1278,19,Male,Blouse,Clothing,97,Rhode Island,L,Green,Spring,5.0,No,Express,Yes,Yes,5,Venmo,Quarterly,4,0,Satisfied,0.08163265306122448,0.058823529411764705,0.9625000000000001,1.0,0.07250900360144058,0.3408163265306122,0.5175045018007203,High Value,0.05732292917166866,Low Loyalty,Low Loyalty
1279,28,Male,Shorts,Clothing,98,Utah,M,Violet,Fall,2.8,No,Next Day Air,Yes,Yes,31,Venmo,Fortnightly,26,0,Unsatisfied,0.6122448979591836,0.49019607843137253,0.9750000000000001,0.11999999999999988,0.5634253701480592,0.34212244897959176,0.7692126850740296,VIP,0.44707883153261296,High Loyalty,Low Loyalty
1280,63,Male,Hoodie,Clothing,56,Maryland,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,18,Debit Card,Annually,1,0,Unsatisfied,0.346938775510204,0.0,0.45000000000000007,0.4800000000000002,0.20816326530612242,0.31746938775510203,0.32908163265306123,Medium Value,0.15612244897959182,Low Loyalty,Low Loyalty
1281,30,Male,Pants,Clothing,78,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,39,Venmo,Quarterly,4,0,Satisfied,0.7755102040816325,0.058823529411764705,0.7250000000000001,0.7600000000000002,0.4888355342136854,0.6157551020408163,0.6069177671068426,VIP,0.3695678271308523,High Loyalty,High Loyalty
1282,29,Male,Belt,Accessories,81,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Fortnightly,26,0,Satisfied,0.14285714285714285,0.49019607843137253,0.7625,0.8,0.28179271708683473,0.3114285714285714,0.5221463585434174,High Value,0.23585434173669464,Medium Loyalty,Low Loyalty
1283,24,Male,Shirt,Clothing,68,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,Yes,Yes,20,Venmo,Monthly,12,0,Unsatisfied,0.38775510204081626,0.21568627450980393,0.6000000000000001,0.20000000000000018,0.31892757102841135,0.2538775510204082,0.4594637855142057,Medium Value,0.2499799919967987,Medium Loyalty,Low Loyalty
1284,69,Male,Shirt,Clothing,94,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Quarterly,4,0,Unsatisfied,0.44897959183673464,0.058823529411764705,0.925,0.56,0.2929171668667466,0.3924897959183673,0.6089585834333733,VIP,0.22262905162064825,Medium Loyalty,Medium Loyalty
1285,65,Male,Dress,Clothing,93,Arkansas,M,Black,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly,26,0,Unsatisfied,0.7551020408163265,0.49019607843137253,0.9125000000000001,0.56,0.6491396558623449,0.5455510204081633,0.7808198279311724,VIP,0.5113645458183272,Champion,High Loyalty
1286,64,Male,Gloves,Accessories,99,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,26,0,Unsatisfied,0.8979591836734693,0.49019607843137253,0.9875,0.40000000000000013,0.7348539415766305,0.5689795918367346,0.8611769707883153,VIP,0.5756502601040415,Champion,High Loyalty
1287,40,Male,Gloves,Accessories,49,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly,26,0,Satisfied,0.8775510204081631,0.49019607843137253,0.36250000000000004,0.9600000000000002,0.7226090436174468,0.7267755102040816,0.5425545218087234,High Value,0.5664665866346538,Champion,Champion
1288,24,Male,Jeans,Clothing,28,Utah,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly,12,0,Unsatisfied,0.38775510204081626,0.21568627450980393,0.10000000000000003,0.3600000000000001,0.31892757102841135,0.30187755102040814,0.2094637855142057,Low Value,0.2499799919967987,Medium Loyalty,Low Loyalty
1289,66,Male,Belt,Accessories,93,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Fortnightly,26,0,Satisfied,0.673469387755102,0.49019607843137253,0.9125000000000001,0.6399999999999999,0.6001600640256102,0.528734693877551,0.7563300320128051,VIP,0.4746298519407762,Champion,High Loyalty
1290,35,Male,Jacket,Outerwear,24,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly,52,0,Unsatisfied,0.18367346938775508,0.9999999999999999,0.050000000000000044,0.15999999999999992,0.510204081632653,0.13983673469387753,0.2801020408163265,Low Value,0.4326530612244897,High Loyalty,Low Loyalty
1291,67,Male,Skirt,Clothing,35,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually,1,0,Unsatisfied,0.04081632653061225,0.0,0.1875,0.3600000000000001,0.02448979591836735,0.12840816326530616,0.10599489795918368,Low Value,0.018367346938775512,Low Loyalty,Low Loyalty
1292,69,Male,Sandals,Footwear,68,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly,26,0,Unsatisfied,0.44897959183673464,0.49019607843137253,0.6000000000000001,0.28000000000000025,0.4654661864745898,0.3084897959183674,0.5327330932372949,High Value,0.37360944377751093,High Loyalty,Low Loyalty
1293,26,Male,Belt,Accessories,61,Kentucky,M,Maroon,Summer,3.8,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually,1,0,Unsatisfied,0.836734693877551,0.0,0.5125000000000001,0.52,0.5020408163265305,0.5743673469387754,0.5072704081632653,High Value,0.3765306122448979,High Loyalty,High Loyalty
1294,23,Male,Sweater,Clothing,74,Florida,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually,1,0,Satisfied,0.5918367346938774,0.0,0.675,0.6399999999999999,0.35510204081632646,0.4879183673469387,0.5150510204081633,High Value,0.26632653061224487,Medium Loyalty,Medium Loyalty
1295,27,Male,Shirt,Clothing,64,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Quarterly,4,0,Satisfied,0.4081632653061224,0.058823529411764705,0.55,0.8,0.2684273709483793,0.4440816326530612,0.4092136854741897,Medium Value,0.20426170468187274,Medium Loyalty,Medium Loyalty
1296,30,Male,Sneakers,Footwear,60,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly,52,0,Unsatisfied,1.0,0.9999999999999999,0.5,0.11999999999999988,1.0,0.5359999999999999,0.75,VIP,0.7999999999999999,Champion,High Loyalty
1297,48,Male,Jeans,Clothing,29,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,16,Cash,Fortnightly,26,0,Unsatisfied,0.3061224489795918,0.49019607843137253,0.11250000000000004,0.11999999999999988,0.3797519007603041,0.18906122448979584,0.24612595038015206,Low Value,0.30932372949179665,Medium Loyalty,Low Loyalty
1298,44,Male,Sandals,Footwear,85,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually,1,0,Satisfied,0.6326530612244897,0.0,0.8125,0.8399999999999999,0.3795918367346938,0.5683265306122448,0.5960459183673469,High Value,0.2846938775510204,Medium Loyalty,High Loyalty
1299,29,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly,26,0,Unsatisfied,0.26530612244897955,0.49019607843137253,0.7625,0.20000000000000018,0.35526210484193677,0.19265306122448983,0.5588810524209683,High Value,0.29095638255302114,Medium Loyalty,Low Loyalty
1300,29,Male,Belt,Accessories,23,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly,26,0,Unsatisfied,0.836734693877551,0.49019607843137253,0.03750000000000003,0.44000000000000017,0.6981192476990795,0.5503673469387755,0.36780962384953975,Medium Value,0.5480992396958783,Champion,High Loyalty
1301,67,Male,T-shirt,Clothing,100,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Quarterly,4,0,Satisfied,0.9387755102040816,0.058823529411764705,1.0,0.8,0.5867947178871549,0.7093877551020408,0.7933973589435774,VIP,0.4430372148859543,Champion,Champion
1302,42,Male,Shirt,Clothing,54,Maine,M,Orange,Fall,5.0,No,Express,Yes,Yes,21,Debit Card,Weekly,52,0,Satisfied,0.4081632653061224,0.9999999999999999,0.42500000000000004,1.0,0.6448979591836734,0.5040816326530612,0.5349489795918367,High Value,0.533673469387755,Champion,Medium Loyalty
1303,23,Male,Sneakers,Footwear,25,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly,12,0,Unsatisfied,0.7346938775510203,0.21568627450980393,0.0625,0.15999999999999992,0.5270908363345338,0.41534693877551015,0.2947954181672669,Low Value,0.40610244097639053,High Loyalty,Medium Loyalty
1304,34,Male,Blouse,Clothing,32,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually,1,0,Unsatisfied,0.18367346938775508,0.0,0.15000000000000002,0.2400000000000002,0.11020408163265305,0.1638367346938776,0.13010204081632654,Low Value,0.08265306122448979,Low Loyalty,Low Loyalty
1305,64,Male,Backpack,Accessories,63,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,18,PayPal,Quarterly,4,0,Satisfied,0.346938775510204,0.058823529411764705,0.5375000000000001,0.6000000000000001,0.2316926770708283,0.35346938775510206,0.3845963385354142,Medium Value,0.17671068427370948,Low Loyalty,Low Loyalty
1306,31,Male,Pants,Clothing,56,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Quarterly,4,0,Satisfied,0.02040816326530612,0.058823529411764705,0.45000000000000007,0.8,0.03577430972388956,0.25020408163265306,0.2428871548619448,Low Value,0.0297719087635054,Low Loyalty,Low Loyalty
1307,54,Male,Sweater,Clothing,33,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually,1,0,Satisfied,0.7959183673469387,0.0,0.16250000000000003,0.8,0.47755102040816316,0.6379591836734693,0.3200255102040816,Low Value,0.3581632653061224,High Loyalty,High Loyalty
1308,23,Male,Coat,Outerwear,32,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually,1,0,Unsatisfied,0.8571428571428571,0.0,0.15000000000000002,0.2400000000000002,0.5142857142857142,0.5005714285714287,0.33214285714285713,Medium Value,0.3857142857142857,High Loyalty,Medium Loyalty
1309,59,Male,Dress,Clothing,38,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Quarterly,4,0,Satisfied,0.26530612244897955,0.058823529411764705,0.22500000000000003,0.7600000000000002,0.1827130852340936,0.3606530612244898,0.20385654261704683,Low Value,0.13997599039615846,Low Loyalty,Low Loyalty
1310,32,Male,Blouse,Clothing,21,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly,4,0,Satisfied,0.8163265306122448,0.058823529411764705,0.012500000000000011,0.8800000000000001,0.5133253301320527,0.6721632653061225,0.2629126650660264,Low Value,0.3879351740696278,High Loyalty,Champion
1311,43,Male,Hoodie,Clothing,59,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Quarterly,4,0,Unsatisfied,0.7551020408163265,0.058823529411764705,0.48750000000000004,0.2400000000000002,0.4765906362545017,0.4495510204081633,0.4820453181272509,High Value,0.36038415366146453,High Loyalty,Medium Loyalty
1312,32,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually,1,0,Satisfied,0.22448979591836735,0.0,0.8375000000000001,0.6800000000000002,0.1346938775510204,0.3162448979591837,0.4860969387755103,High Value,0.10102040816326531,Low Loyalty,Low Loyalty
1313,66,Male,T-shirt,Clothing,79,Missouri,M,Violet,Winter,3.0,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly,12,0,Unsatisfied,0.36734693877551017,0.21568627450980393,0.7375,0.20000000000000018,0.3066826730692277,0.24367346938775514,0.5220913365346138,High Value,0.24079631852741096,Medium Loyalty,Low Loyalty
1314,70,Male,Shoes,Footwear,28,Missouri,M,Lavender,Summer,3.8,No,Free Shipping,Yes,Yes,23,Credit Card,Fortnightly,26,0,Unsatisfied,0.44897959183673464,0.49019607843137253,0.10000000000000003,0.52,0.4654661864745898,0.3804897959183673,0.2827330932372949,Low Value,0.37360944377751093,High Loyalty,Medium Loyalty
1315,42,Male,Boots,Footwear,67,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually,1,0,Unsatisfied,0.9795918367346937,0.0,0.5875,0.3600000000000001,0.5877551020408163,0.5977959183673469,0.5876275510204081,High Value,0.4408163265306122,Champion,High Loyalty
1316,56,Male,Shorts,Clothing,75,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,4,0,Satisfied,0.5714285714285714,0.058823529411764705,0.6875,0.6800000000000002,0.36638655462184866,0.48971428571428577,0.5269432773109243,High Value,0.27773109243697475,Medium Loyalty,Medium Loyalty
1317,28,Male,Belt,Accessories,32,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Fortnightly,26,0,Satisfied,0.26530612244897955,0.49019607843137253,0.15000000000000002,0.8399999999999999,0.35526210484193677,0.3846530612244897,0.2526310524209684,Low Value,0.29095638255302114,Medium Loyalty,Medium Loyalty
1318,28,Male,Pants,Clothing,43,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly,12,0,Unsatisfied,0.36734693877551017,0.21568627450980393,0.2875,0.11999999999999988,0.3066826730692277,0.21967346938775506,0.29709133653461384,Low Value,0.24079631852741096,Medium Loyalty,Low Loyalty
1319,52,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Fortnightly,26,0,Unsatisfied,0.36734693877551017,0.49019607843137253,0.9125000000000001,0.08000000000000007,0.4164865946378551,0.2076734693877551,0.6644932973189276,VIP,0.3368747498999599,Medium Loyalty,Low Loyalty
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,M,Magenta,Spring,4.0,No,Standard,Yes,Yes,48,Bank Transfer,Weekly,52,0,Satisfied,0.9591836734693877,0.9999999999999999,0.050000000000000044,0.6000000000000001,0.9755102040816326,0.6595918367346939,0.5127551020408163,High Value,0.7816326530612244,Champion,Champion
1321,56,Male,Hat,Accessories,31,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually,1,0,Unsatisfied,0.36734693877551017,0.0,0.1375,0.2400000000000002,0.2204081632653061,0.25567346938775515,0.17895408163265306,Low Value,0.16530612244897958,Low Loyalty,Low Loyalty
1322,59,Male,T-shirt,Clothing,84,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Quarterly,4,0,Unsatisfied,0.8979591836734693,0.058823529411764705,0.8,0.4800000000000002,0.5623049219687875,0.5929795918367347,0.6811524609843937,VIP,0.4246698679471788,High Loyalty,High Loyalty
1323,23,Male,Pants,Clothing,74,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly,4,0,Satisfied,0.32653061224489793,0.058823529411764705,0.675,0.6000000000000001,0.21944777911164465,0.343265306122449,0.4472238895558224,Medium Value,0.16752701080432172,Low Loyalty,Low Loyalty
1324,58,Male,Shorts,Clothing,62,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Quarterly,4,0,Satisfied,0.28571428571428564,0.058823529411764705,0.525,0.8399999999999999,0.19495798319327726,0.3948571428571428,0.35997899159663865,Medium Value,0.1491596638655462,Low Loyalty,Medium Loyalty
1325,39,Male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly,26,0,Unsatisfied,0.2040816326530612,0.49019607843137253,0.7125,0.52,0.31852741096438575,0.2580408163265306,0.5155137054821929,High Value,0.2634053621448579,Medium Loyalty,Low Loyalty
1326,28,Male,Backpack,Accessories,73,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly,12,0,Unsatisfied,0.0,0.21568627450980393,0.6625000000000001,0.40000000000000013,0.08627450980392158,0.12000000000000004,0.37438725490196084,Medium Value,0.07549019607843137,Low Loyalty,Low Loyalty
1327,40,Male,Shoes,Footwear,50,Texas,M,Indigo,Spring,3.8,No,Free Shipping,Yes,Yes,17,Cash,Monthly,12,0,Unsatisfied,0.32653061224489793,0.21568627450980393,0.375,0.52,0.28219287715086033,0.31926530612244897,0.3285964385754302,Medium Value,0.22242897158863545,Medium Loyalty,Low Loyalty
1328,52,Male,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly,52,0,Unsatisfied,0.7346938775510203,0.9999999999999999,0.25,0.11999999999999988,0.8408163265306121,0.40334693877551014,0.5454081632653061,High Value,0.680612244897959,Champion,Medium Loyalty
1329,37,Male,Sweater,Clothing,97,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly,52,0,Unsatisfied,0.7959183673469387,0.9999999999999999,0.9625000000000001,0.4800000000000002,0.8775510204081631,0.5419591836734694,0.9200255102040816,VIP,0.7081632653061223,Champion,High Loyalty
1330,70,Male,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Quarterly,4,0,Unsatisfied,1.0,0.058823529411764705,0.5375000000000001,0.32000000000000006,0.6235294117647059,0.596,0.580514705882353,High Value,0.47058823529411764,Champion,High Loyalty
1331,30,Male,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Fortnightly,26,0,Unsatisfied,0.38775510204081626,0.49019607843137253,0.5625,0.15999999999999992,0.4287314925970388,0.2418775510204081,0.49561574629851934,High Value,0.34605842336934767,High Loyalty,Low Loyalty
1332,38,Male,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Fortnightly,26,0,Unsatisfied,0.14285714285714285,0.49019607843137253,0.8875,0.28000000000000025,0.28179271708683473,0.1554285714285715,0.5846463585434174,High Value,0.23585434173669464,Medium Loyalty,Low Loyalty
1333,66,Male,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly,4,0,Satisfied,0.3061224489795918,0.058823529411764705,0.5,0.72,0.20720288115246094,0.3690612244897959,0.3536014405762305,Medium Value,0.15834333733493397,Low Loyalty,Low Loyalty
1334,29,Male,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly,4,0,Unsatisfied,0.16326530612244897,0.058823529411764705,0.6125,0.08000000000000007,0.12148859543817526,0.1056326530612245,0.36699429771908765,Medium Value,0.09405762304921968,Low Loyalty,Low Loyalty
1335,46,Male,Coat,Outerwear,52,West Virginia,S,White,Spring,3.8,No,Store Pickup,Yes,Yes,12,Venmo,Monthly,12,0,Unsatisfied,0.22448979591836735,0.21568627450980393,0.4,0.52,0.220968387354942,0.26824489795918366,0.310484193677471,Low Value,0.17651060424169668,Low Loyalty,Low Loyalty
1336,56,Male,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,52,0,Satisfied,0.510204081632653,0.9999999999999999,0.36250000000000004,0.9199999999999999,0.7061224489795918,0.5311020408163265,0.5343112244897958,High Value,0.5795918367346937,Champion,High Loyalty
1337,23,Male,Sneakers,Footwear,85,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly,26,0,Satisfied,0.8775510204081631,0.49019607843137253,0.8125,0.9199999999999999,0.7226090436174468,0.7147755102040816,0.7675545218087234,VIP,0.5664665866346538,Champion,Champion
1338,37,Male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Fortnightly,26,0,Unsatisfied,0.36734693877551017,0.49019607843137253,0.825,0.3600000000000001,0.4164865946378551,0.2916734693877551,0.6207432973189275,VIP,0.3368747498999599,Medium Loyalty,Low Loyalty
1339,56,Male,Handbag,Accessories,51,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly,26,0,Unsatisfied,0.8571428571428571,0.49019607843137253,0.38750000000000007,0.040000000000000036,0.7103641456582632,0.44057142857142856,0.5489320728291317,High Value,0.557282913165266,Champion,Medium Loyalty
1340,36,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,5,Bank Transfer,Quarterly,4,0,Satisfied,0.08163265306122448,0.058823529411764705,0.45000000000000007,1.0,0.07250900360144058,0.3408163265306122,0.2612545018007203,Low Value,0.05732292917166866,Low Loyalty,Low Loyalty
1341,40,Male,Belt,Accessories,72,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Quarterly,4,0,Satisfied,0.08163265306122448,0.058823529411764705,0.65,0.7600000000000002,0.07250900360144058,0.2688163265306123,0.36125450180072033,Medium Value,0.05732292917166866,Low Loyalty,Low Loyalty
1342,26,Male,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,3.8,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly,4,0,Unsatisfied,0.6122448979591836,0.058823529411764705,0.08750000000000002,0.52,0.39087635054021597,0.46212244897959176,0.239188175270108,Low Value,0.29609843937575026,Medium Loyalty,Medium Loyalty
1343,57,Male,Sunglasses,Accessories,43,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly,12,0,Unsatisfied,0.2040816326530612,0.21568627450980393,0.2875,0.3600000000000001,0.2087234893957583,0.21004081632653063,0.24811174469787914,Low Value,0.16732693077230892,Low Loyalty,Low Loyalty
1344,68,Male,Sneakers,Footwear,56,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly,12,0,Unsatisfied,0.673469387755102,0.21568627450980393,0.45000000000000007,0.3600000000000001,0.4903561424569828,0.44473469387755105,0.4701780712284914,High Value,0.37855142056822727,High Loyalty,Medium Loyalty
1345,56,Male,T-shirt,Clothing,37,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually,1,0,Satisfied,0.26530612244897955,0.0,0.21250000000000002,0.9600000000000002,0.15918367346938772,0.4206530612244898,0.18584183673469387,Low Value,0.1193877551020408,Low Loyalty,Medium Loyalty
